wall_time,episode_reward_mean
15715.0835798,94.8040492945
15720.8937461,99.0105690392
15726.2534819,47.5446233264
15731.5017202,90.4322291955
15736.7836442,97.0114928002
15742.034548,112.587251982
15747.2920201,120.316566428
15752.5416231,91.9688250833
15757.8159494,123.197224814
15763.0506651,101.928267465
15768.3721986,105.659431856
15773.5749006,90.7371340168
15778.9464269,90.3731895383
15784.1465914,116.669070085
15789.4324901,130.610778396
15794.6801429,99.6299618952
15799.9519777,115.564966809
15805.1805062,132.073134023
15810.4517534,64.0949166442
15815.6902936,48.6578163492
15821.0035408,93.5696750176
15826.214252,86.3934346277
15831.5115569,126.431757931
15836.8252783,108.890832507
15842.1965222,77.1089709678
15847.4994755,148.101362135
15852.8550651,34.2993009759
15858.1039538,135.874742997
15863.3080876,107.375493642
15868.5583134,93.9449625332
15873.8115184,120.361748134
15879.1683853,26.2095181587
15884.3635271,120.597287684
15889.7544191,131.381949973
15894.9906464,92.0228081524
15900.2459104,112.662740352
15905.5253701,119.114754886
15910.7746027,99.6804392166
15916.0110888,128.649872682
15921.2577777,115.622113233
15926.6003034,119.369021524
15931.8826888,74.1020860924
15937.1330123,94.2439192561
15942.3551869,63.5843343389
15947.6377182,116.729953465
15952.9131324,93.981998935
15958.2118268,138.50671322
15963.440475,28.8580419803
15968.7654638,136.757865265
15973.9721525,125.901793669
15979.2636197,57.3185975374
15984.5014319,125.192293132
15989.8239918,134.849869006
15995.0355518,101.567817401
16000.3583975,113.284005763
16005.6331174,133.741155814
16010.9623001,93.7767075011
16016.2221875,110.499636204
16021.5045445,65.4070190155
16026.8089218,89.9631481749
16032.0497055,92.9616859546
16037.9173849,123.378119373
16043.196559,121.258506224
16048.4544785,120.041121108
16053.6854692,87.81492667
16058.9969449,108.480505619
16064.2342818,104.593280644
16069.6152043,116.860974804
16074.8720202,118.998034153
16080.2489986,116.944287792
16085.5403781,121.342525408
16090.8454745,140.66331923
16096.1108804,145.686514754
16101.4373474,121.31648736
16106.7422972,127.471805168
16112.0806503,104.526118371
16117.3716967,121.679495398
16122.6167095,94.4503297378
16128.0495019,116.672896168
16133.3103933,123.225815271
16138.7265511,117.149405999
16143.9646783,88.9105996174
16149.2678792,102.089302313
16154.5587776,109.678348957
16159.8646395,119.905506911
16165.087986,52.1128548716
16170.41486,129.924137773
16175.6423554,117.682399023
16180.9863753,91.5642764291
16186.2028608,128.431214111
16191.4807229,102.718172613
16196.7198009,97.1704818018
16201.9480009,89.8912571813
16207.2532251,112.963123039
16212.5330007,123.727957997
16217.8427522,35.04738812
16223.1167946,104.250233087
16228.5491869,108.482519959
16233.8132226,92.3010042058
16239.1908386,90.8998364953
16244.4515002,103.191596233
