wall_time,episode_reward_mean
5378.59963894,46.0956275352
5383.83080983,10.332175281
5389.12867165,74.3294992064
5394.39859033,88.8509775384
5399.62706327,-30.9681712994
5404.85487318,-13.4860693282
5410.05387211,61.9772039809
5415.29813814,38.8892656695
5420.5515039,55.6050688663
5426.06179833,67.8828415923
5431.26667118,49.9635644606
5436.54679155,36.8454627827
5441.765836,54.4292431821
5447.03445363,79.0907759211
5452.2189002,1.552686993
5457.45535207,31.4058251137
5462.68118286,68.9378593316
5467.95571756,59.1171549081
5473.14287543,39.3959523596
5478.44862437,59.8907362584
5483.71114326,31.211917404
5488.96578217,10.7928775593
5494.24691296,10.3573463115
5500.00837946,62.8643241157
5505.26156449,28.8652531659
5510.4677012,36.7706338289
5515.73775697,-2.77748038509
5520.92035675,87.3502753708
5526.26501274,73.5581089099
5531.45315337,74.3966099356
5536.75685334,69.212639439
5541.96843004,71.6890232059
5547.2170155,59.1348557896
5552.47160339,43.2474974478
5557.72800446,55.9718887957
5562.92456889,41.7071922269
5568.15814781,67.8451957389
5573.42128825,54.677498786
5578.66085434,55.2578105155
5583.92579412,89.0985188087
5589.20591235,25.1685807233
5594.47420883,46.565865935
5599.74199891,97.6470255431
5605.09685111,57.193302169
5610.29148722,28.4392185422
5615.59718204,45.6290396049
5620.78755808,48.4261764349
5626.08172774,77.9423867539
5631.34275866,37.0692998297
5636.66984725,71.1241104743
5641.86675882,64.7672033248
5647.14904499,67.7871134674
5652.37562394,78.0055668957
5657.66155481,37.376311599
5662.86216307,66.5884369216
5668.16025138,46.2770664314
5673.37667751,27.912647216
5678.65543056,51.7295524528
5683.8727355,29.9682496141
5689.14335442,66.9080286146
5694.44234848,68.9115230102
5699.67466092,49.1276794483
5704.98168707,54.9179040076
5710.1981771,65.5271711396
5715.48227739,66.8728064381
5720.77025843,20.3124525647
5726.04983425,89.0022153753
5731.29638553,7.79784143287
5736.59869456,19.9101210627
5741.79678869,22.4227640349
5747.16128373,90.1449398583
5752.39515519,87.5023822611
5757.67586493,78.8355243587
5762.92497396,44.5073468547
5768.22665048,68.9196870118
5773.47418261,75.2968128977
5778.81754518,19.0908570421
5784.06201315,60.2370218129
5789.34283066,11.5892447015
5794.68241453,44.6721686505
5799.89790988,35.2234928972
5805.23617458,27.2417766363
5810.47341728,18.674723868
5816.31162548,80.8605957646
5821.49104619,89.1262158678
5826.93063951,73.8729258307
5832.10648847,78.1779905641
5837.39206123,28.2505906104
5842.6780057,97.2159230333
5847.97660732,82.5146418277
5853.23515725,88.6380234959
5858.49726701,82.6888689786
5863.72121,82.4581154121
5869.02599502,37.5447236357
5874.26233435,80.5847758055
