76,0.316667,0.198888,0.330833,0.176489,0.205489,0.183811,0.177614,0.179988,0.418518,0.177606,0.207517,0.056883,0.180409,0.160398,0.258220,0.173801,,,,,,,,,,,,,,,
77,0.320833,0.198887,0.330834,0.176497,0.205490,0.183810,0.177614,0.179964,0.418511,0.177617,0.207517,0.056881,0.180408,0.160398,0.258215,0.173800,,,,,,,,,,,,,,,
78,0.325000,0.198884,0.330834,0.176504,0.205491,0.183808,0.177614,0.179950,0.418510,0.177624,0.207515,0.056878,0.180407,0.160401,0.258219,0.173804,,,,,,,,,,,,,,,
79,0.329167,0.198882,0.330837,0.176508,0.205505,0.183810,0.177618,0.179941,0.418511,0.177630,0.207517,0.056882,0.180409,0.160401,0.258223,0.173809,,,,,,,,,,,,,,,
80,0.333333,0.198884,0.330837,0.176512,0.205500,0.183809,0.177613,0.179930,0.418511,0.177636,0.207516,0.056883,0.180406,0.160402,0.258220,0.173811,,,,,,,,,,,,,,,
81,0.337500,0.198885,0.330839,0.176516,0.205509,0.183809,0.177618,0.179921,0.418513,0.177643,0.207515,0.056886,0.180405,0.160402,0.258219,0.173812,,,,,,,,,,,,,,,
82,0.341667,0.198881,0.330842,0.176521,0.205502,0.183809,0.177611,0.179914,0.418512,0.177646,0.207515,0.056884,0.180405,0.160407,0.258221,0.173813,,,,,,,,,,,,,,,
83,0.345833,0.198881,0.330844,0.176525,0.205509,0.183808,0.177618,0.179909,0.418513,0.177650,0.207513,0.056886,0.180405,0.160408,0.258218,0.173812,,,,,,,,,,,,,,,
84,0.350000,0.198880,0.330843,0.176528,0.205502,0.183808,0.177610,0.179908,0.418511,0.177652,0.207511,0.056885,0.180401,0.160412,0.258218,0.173813,,,,,,,,,,,,,,,
85,0.354167,0.198882,0.330844,0.176529,0.205502,0.183808,0.177606,0.179909,0.418513,0.177662,0.207511,0.056887,0.180401,0.160415,0.258214,0.173806,,,,,,,,,,,,,,,
86,0.358333,0.198883,0.330843,0.176533,0.205511,0.183810,0.177614,0.179914,0.418512,0.177665,0.207513,0.056887,0.180401,0.160412,0.258209,0.173804,,,,,,,,,,,,,,,
87,0.362500,0.198886,0.330842,0.176533,0.205522,0.183824,0.177612,0.179918,0.418513,0.177669,0.207514,0.056883,0.180397,0.160414,0.258204,0.173803,,,,,,,,,,,,,,,
88,0.366667,0.198888,0.330843,0.176537,0.205510,0.183808,0.177614,0.179924,0.418512,0.177671,0.207511,0.056887,0.180397,0.160415,0.258209,0.173799,,,,,,,,,,,,,,,
89,0.370833,0.198888,0.330843,0.176539,0.205498,0.183808,0.177601,0.179934,0.418514,0.177678,0.207505,0.056890,0.180395,0.160412,0.258215,0.173799,,,,,,,,,,,,,,,
