t,x,y,z
4.490000000000000102e-01,-3.339670774573322287e-01,-3.339670774573328949e-01,-1.635793118501016608e-02
4.500000000000000111e-01,-3.340712031907649981e-01,-3.340712031907658863e-01,-1.589357442135844178e-02
4.510000000000000120e-01,-3.341816982727013330e-01,-3.341816982727020546e-01,-1.540400148037981976e-02
4.520000000000000129e-01,-3.342984893776119182e-01,-3.342984893776125843e-01,-1.488923608026368473e-02
4.530000000000000138e-01,-3.344214989401899096e-01,-3.344214989401905758e-01,-1.434930281001581265e-02
4.540000000000000147e-01,-3.345506451820523530e-01,-3.345506451820531302e-01,-1.378422717471591841e-02
4.550000000000000155e-01,-3.346858421404770301e-01,-3.346858421404776962e-01,-1.319403564273222140e-02
4.560000000000000164e-01,-3.348269996991925512e-01,-3.348269996991931619e-01,-1.257875569482533318e-02
4.570000000000000173e-01,-3.349740236212347955e-01,-3.349740236212352951e-01,-1.193841587508306934e-02
4.580000000000000182e-01,-3.351268155838789120e-01,-3.351268155838795226e-01,-1.127304584361535356e-02
4.590000000000000191e-01,-3.352852732156657578e-01,-3.352852732156662019e-01,-1.058267643093652177e-02
4.600000000000000200e-01,-3.354492901355232704e-01,-3.354492901355237144e-01,-9.867339693962084990e-03
4.610000000000000209e-01,-3.356187559940020382e-01,-3.356187559940025933e-01,-9.127068973539903540e-03
4.620000000000000218e-01,-3.357935565166237923e-01,-3.357935565166242364e-01,-8.361898953432089776e-03
4.630000000000000226e-01,-3.359735735493534214e-01,-3.359735735493538655e-01,-7.571865720670284405e-03
4.640000000000000235e-01,-3.361586851061991732e-01,-3.361586851061995063e-01,-6.757006827183803521e-03
4.650000000000000244e-01,-3.363487654189396547e-01,-3.363487654189400988e-01,-5.917361352621552939e-03
4.660000000000000253e-01,-3.365436849889838489e-01,-3.365436849889844040e-01,-5.052969968264736655e-03
4.670000000000000262e-01,-3.367433106413591504e-01,-3.367433106413595945e-01,-4.163875001935518627e-03
4.680000000000000271e-01,-3.369475055808253683e-01,-3.369475055808257569e-01,-3.250120503808601180e-03
4.690000000000000280e-01,-3.371561294501126405e-01,-3.371561294501131401e-01,-2.311752313010395632e-03
4.700000000000000289e-01,-3.373690383902707701e-01,-3.373690383902713252e-01,-1.348818124916356664e-03
4.710000000000000298e-01,-3.375860851031271537e-01,-3.375860851031277088e-01,-3.613675590215248423e-04
4.720000000000000306e-01,-3.378071189158364795e-01,-3.378071189158368681e-01,6.505477727022646040e-04
4.730000000000000315e-01,-3.380319858475115957e-01,-3.380319858475119288e-01,1.686874197095233896e-03
4.740000000000000324e-01,-3.382605286779197806e-01,-3.382605286779201137e-01,2.747555910846355420e-03
4.750000000000000333e-01,-3.384925870182228791e-01,-3.384925870182231566e-01,3.832534911388685295e-03
4.760000000000000342e-01,-3.387279973837437064e-01,-3.387279973837439284e-01,4.941750927779792191e-03
4.770000000000000351e-01,-3.389665932687334626e-01,-3.389665932687336847e-01,6.075141351676777157e-03
4.780000000000000360e-01,-3.392082052231142342e-01,-3.392082052231143452e-01,7.232641168524539532e-03
4.790000000000000369e-01,-3.394526609311682153e-01,-3.394526609311684373e-01,8.414182889078580807e-03
4.799999999999999822e-01,-3.396997852921413985e-01,-3.396997852921416206e-01,9.619696481378975372e-03
4.809999999999999831e-01,-3.399494005027290378e-01,-3.399494005027293708e-01,1.084910930329641143e-02
4.819999999999999840e-01,-3.402013261414049694e-01,-3.402013261414053025e-01,1.210234603577631241e-02
4.829999999999999849e-01,-3.404553792545549351e-01,-3.404553792545551572e-01,1.337932861688331809e-02
4.839999999999999858e-01,-3.407113744443717174e-01,-3.407113744443719394e-01,1.467997617678751254e-02
4.849999999999999867e-01,-3.409691239584689559e-01,-3.409691239584692335e-01,1.600420497379861917e-02
4.859999999999999876e-01,-3.412284377811619640e-01,-3.412284377811622971e-01,1.735192833156579129e-02
4.869999999999999885e-01,-3.414891237263673607e-01,-3.414891237263676937e-01,1.872305657756842545e-02
4.879999999999999893e-01,-3.417509875320682289e-01,-3.417509875320686175e-01,2.011749698300574485e-02
4.889999999999999902e-01,-3.420138329562868451e-01,-3.420138329562871227e-01,2.153515370420477915e-02
4.899999999999999911e-01,-3.422774618745073605e-01,-3.422774618745078046e-01,2.297592772565990038e-02
4.909999999999999920e-01,-3.425416743784870377e-01,-3.425416743784875928e-01,2.443971680481005215e-02
4.919999999999999929e-01,-3.428062688763910404e-01,-3.428062688763914290e-01,2.592641541867007904e-02
4.929999999999999938e-01,-3.430710421941828292e-01,-3.430710421941830512e-01,2.743591471241342561e-02
4.939999999999999947e-01,-3.433357896782048835e-01,-3.433357896782053276e-01,2.896810245002134909e-02
4.949999999999999956e-01,-3.436003052988739204e-01,-3.436003052988743089e-01,3.052286296708772717e-02
4.959999999999999964e-01,-3.438643817554163373e-01,-3.438643817554165594e-01,3.210007712588519579e-02
4.969999999999999973e-01,-3.441278105815726573e-01,-3.441278105815727129e-01,3.369962227278849864e-02
4.979999999999999982e-01,-3.443903822521851565e-01,-3.443903822521850455e-01,3.532137219813877294e-02
4.989999999999999991e-01,-3.446518862905931790e-01,-3.446518862905930680e-01,3.696519709864068415e-02
5.000000000000000000e-01,-3.449121113767516511e-01,-3.449121113767514846e-01,3.863096354237785524e-02
5.010000000000000009e-01,-3.451708454559880845e-01,-3.451708454559879735e-01,4.031853443652429203e-02
5.020000000000000018e-01,-3.454278758483111389e-01,-3.454278758483110279e-01,4.202776899782205422e-02
5.030000000000000027e-01,-3.456829893581840896e-01,-3.456829893581839785e-01,4.375852272590721737e-02
5.040000000000000036e-01,-3.459359723846736068e-01,-3.459359723846733847e-01,4.551064737953602890e-02
5.050000000000000044e-01,-3.461866110318810308e-01,-3.461866110318808643e-01,4.728399095578668387e-02
5.060000000000000053e-01,-3.464346912195668815e-01,-3.464346912195664929e-01,4.907839767228039385e-02
5.070000000000000062e-01,-3.466799987938727901e-01,-3.466799987938726790e-01,5.089370795248304713e-02
5.080000000000000071e-01,-3.469223196380499807e-01,-3.469223196380497587e-01,5.272975841412845532e-02
5.090000000000000080e-01,-3.471614397830953269e-01,-3.471614397830948828e-01,5.458638186080023991e-02
5.100000000000000089e-01,-3.473971455182043311e-01,-3.473971455182041090e-01,5.646340727672319315e-02
5.110000000000000098e-01,-3.476292235009423304e-01,-3.476292235009420528e-01,5.836065982477063596e-02
5.120000000000000107e-01,-3.478574608670375046e-01,-3.478574608670371160e-01,6.027796084773438812e-02
5.130000000000000115e-01,-3.480816453397028720e-01,-3.480816453397027055e-01,6.221512787286366530e-02
5.140000000000000124e-01,-3.483015653383890187e-01,-3.483015653383886856e-01,6.417197461968407457e-02
5.150000000000000133e-01,-3.485170100868708598e-01,-3.485170100868705267e-01,6.614831101111720568e-02
5.160000000000000142e-01,-3.487277697205778959e-01,-3.487277697205775073e-01,6.814394318789110394e-02
5.170000000000000151e-01,-3.489336353930683754e-01,-3.489336353930678203e-01,7.015867352623672559e-02
5.180000000000000160e-01,-3.491343993815577695e-01,-3.491343993815573254e-01,7.219230065887113912e-02
5.190000000000000169e-01,-3.493298551914073569e-01,-3.493298551914068573e-01,7.424461949924268667e-02
5.200000000000000178e-01,-3.495197976594818789e-01,-3.495197976594814904e-01,7.631542126902421397e-02
5.210000000000000187e-01,-3.497040230562870056e-01,-3.497040230562866725e-01,7.840449352881813383e-02
5.220000000000000195e-01,-3.498823291867976248e-01,-3.498823291867972918e-01,8.051162021205252040e-02
5.230000000000000204e-01,-3.500545154898919709e-01,-3.500545154898918598e-01,8.263658166202701716e-02
5.240000000000000213e-01,-3.502203831363053244e-01,-3.502203831363052133e-01,8.477915467206069422e-02
5.250000000000000222e-01,-3.503797351250222958e-01,-3.503797351250221292e-01,8.693911252870395456e-02
5.260000000000000231e-01,-3.505323763780265334e-01,-3.505323763780263668e-01,8.911622505795012417e-02
5.270000000000000240e-01,-3.506781138333314729e-01,-3.506781138333313064e-01,9.131025867440534238e-02
5.280000000000000249e-01,-3.508167565362158014e-01,-3.508167565362154683e-01,9.352097643333361077e-02
5.290000000000000258e-01,-3.509481157285919140e-01,-3.509481157285916919e-01,9.574813808553020444e-02
