t,x,z
2.641000000000000014e+00,-3.699385120783256209e-01,4.391584047250403633e-01
2.641999999999999904e+00,-3.692798254069113995e-01,4.398772292635900194e-01
2.643000000000000238e+00,-3.686211333507271037e-01,4.405931407944772005e-01
2.644000000000000128e+00,-3.679624757024458903e-01,4.413061161375173569e-01
2.645000000000000018e+00,-3.673038923169726910e-01,4.420161324780606527e-01
2.645999999999999908e+00,-3.666454231069977698e-01,4.427231673661044531e-01
2.647000000000000242e+00,-3.659871080385656006e-01,4.434271987153551864e-01
2.648000000000000131e+00,-3.653289871266331978e-01,4.441282048022247020e-01
2.649000000000000021e+00,-3.646711004306519288e-01,4.448261642647816094e-01
2.649999999999999911e+00,-3.640134880501530446e-01,4.455210561016391124e-01
2.651000000000000245e+00,-3.633561901203473665e-01,4.462128596707937711e-01
2.652000000000000135e+00,-3.626992468077260279e-01,4.469015546884022028e-01
2.653000000000000025e+00,-3.620426983056804771e-01,4.475871212275140953e-01
2.653999999999999915e+00,-3.613865848301361372e-01,4.482695397167447693e-01
2.655000000000000249e+00,-3.607309466151927824e-01,4.489487909389023867e-01
2.656000000000000139e+00,-3.600758239087854529e-01,4.496248560295543761e-01
2.657000000000000028e+00,-3.594212569683525871e-01,4.502977164755527228e-01
2.657999999999999918e+00,-3.587672860565220834e-01,4.509673541134991970e-01
2.659000000000000252e+00,-3.581139514368191223e-01,4.516337511281718342e-01
2.660000000000000142e+00,-3.574612933693790962e-01,4.522968900508910206e-01
2.661000000000000032e+00,-3.568093521066894036e-01,4.529567537578462755e-01
2.661999999999999922e+00,-3.561581678893392944e-01,4.536133254683719640e-01
2.663000000000000256e+00,-3.555077809417940271e-01,4.542665887431719951e-01
2.664000000000000146e+00,-3.548582314681861249e-01,4.549165274825060501e-01
2.665000000000000036e+00,-3.542095596481282249e-01,4.555631259243258513e-01
2.665999999999999925e+00,-3.535618056325406933e-01,4.562063686423654674e-01
2.667000000000000259e+00,-3.529150095395052755e-01,4.568462405441894303e-01
2.668000000000000149e+00,-3.522692114501419502e-01,4.574827268691975535e-01
2.669000000000000039e+00,-3.516244514044983838e-01,4.581158131865855632e-01
2.669999999999999929e+00,-3.509807693974731913e-01,4.587454853932667609e-01
2.671000000000000263e+00,-3.503382053747549074e-01,4.593717297117467790e-01
2.672000000000000153e+00,-3.496967992287858817e-01,4.599945326879624208e-01
2.673000000000000043e+00,-3.490565907947531521e-01,4.606138811890837514e-01
2.673999999999999932e+00,-3.484176198465990248e-01,4.612297624012664521e-01
2.675000000000000266e+00,-3.477799260930634628e-01,4.618421638273783603e-01
2.676000000000000156e+00,-3.471435491737415724e-01,4.624510732846769390e-01
2.677000000000000046e+00,-3.465085286551807253e-01,4.630564789024609329e-01
2.677999999999999936e+00,-3.458749040269915587e-01,4.636583691196783930e-01
2.679000000000000270e+00,-3.452427146979916706e-01,4.642567326825007834e-01
2.680000000000000160e+00,-3.446119999923789035e-01,4.648515586418637824e-01
2.681000000000000050e+00,-3.439827991459278311e-01,4.654428363509782729e-01
2.681999999999999940e+00,-3.433551513022143897e-01,4.660305554628010327e-01
2.683000000000000274e+00,-3.427290955088718727e-01,4.666147059274747266e-01
2.684000000000000163e+00,-3.421046707138770682e-01,4.671952779897440289e-01
2.685000000000000053e+00,-3.414819157618551593e-01,4.677722621863310559e-01
2.685999999999999943e+00,-3.408608693904308651e-01,4.683456493432891499e-01
2.687000000000000277e+00,-3.402415702265958464e-01,4.689154305733231887e-01
2.688000000000000167e+00,-3.396240567831115831e-01,4.694815972730793097e-01
2.689000000000000057e+00,-3.390083674549392301e-01,4.700441411204170361e-01
2.689999999999999947e+00,-3.383945405157114950e-01,4.706030540716444333e-01
2.690999999999999837e+00,-3.377826141142178384e-01,4.711583283587310600e-01
2.692000000000000171e+00,-3.371726262709363597e-01,4.717099564865018246e-01
2.693000000000000060e+00,-3.365646148745878863e-01,4.722579312297913168e-01
2.693999999999999950e+00,-3.359586176787291989e-01,4.728022456305935872e-01
2.694999999999999840e+00,-3.353546722983723472e-01,4.733428929951802866e-01
2.696000000000000174e+00,-3.347528162066366608e-01,4.738798668911876621e-01
2.697000000000000064e+00,-3.341530867314400632e-01,4.744131611447029995e-01
2.697999999999999954e+00,-3.335555210522136993e-01,4.749427698373122064e-01
2.698999999999999844e+00,-3.329601561966598622e-01,4.754686873031408467e-01
2.700000000000000178e+00,-3.323670290375267955e-01,4.759909081258647534e-01
2.701000000000000068e+00,-3.317761762894436695e-01,4.765094271357174227e-01
2.701999999999999957e+00,-3.311876345057541693e-01,4.770242394064636571e-01
2.702999999999999847e+00,-3.306014400754169746e-01,4.775353402523706547e-01
2.704000000000000181e+00,-3.300176292199170636e-01,4.780427252251573389e-01
2.705000000000000071e+00,-3.294362379902246452e-01,4.785463901109299201e-01
2.705999999999999961e+00,-3.288573022637771848e-01,4.790463309271030257e-01
2.706999999999999851e+00,-3.282808577415039508e-01,4.795425439193089501e-01
2.708000000000000185e+00,-3.277069399448818698e-01,4.800350255582948589e-01
2.709000000000000075e+00,-3.271355842130239111e-01,4.805237725368046720e-01
2.709999999999999964e+00,-3.265668256998073837e-01,4.810087817664566168e-01
2.710999999999999854e+00,-3.260006993710254375e-01,4.814900503746041283e-01
2.712000000000000188e+00,-3.254372400015894673e-01,4.819675757011926409e-01
2.713000000000000078e+00,-3.248764821727521124e-01,4.824413552956076101e-01
2.713999999999999968e+00,-3.243184602693675034e-01,4.829113869135066017e-01
2.714999999999999858e+00,-3.237632084771949192e-01,4.833776685136579321e-01
2.716000000000000192e+00,-3.232107607802250926e-01,4.838401982547642644e-01
2.717000000000000082e+00,-3.226611509580499804e-01,4.842989744922805984e-01
2.717999999999999972e+00,-3.221144125832627880e-01,4.847539957752310391e-01
2.718999999999999861e+00,-3.215705790188933544e-01,4.852052608430204028e-01
2.720000000000000195e+00,-3.210296834158797297e-01,4.856527686222459339e-01
2.721000000000000085e+00,-3.204917587105738375e-01,4.860965182234961435e-01
2.721999999999999975e+00,-3.199568376222796107e-01,4.865365089381609165e-01
2.722999999999999865e+00,-3.194249526508286530e-01,4.869727402352342360e-01
2.724000000000000199e+00,-3.188961360741865425e-01,4.874052117581141319e-01
2.725000000000000089e+00,-3.183704199461026008e-01,4.878339233214103454e-01
2.725999999999999979e+00,-3.178478360937829761e-01,4.882588749077482748e-01
2.726999999999999869e+00,-3.173284161155986993e-01,4.886800666645725322e-01
2.728000000000000203e+00,-3.168121913788423116e-01,4.890974989009610474e-01
2.729000000000000092e+00,-3.162991930175007571e-01,4.895111720844353975e-01
2.729999999999999982e+00,-3.157894519300751823e-01,4.899210868377799066e-01
2.730999999999999872e+00,-3.152829987774249387e-01,4.903272439358611900e-01
2.732000000000000206e+00,-3.147798639806522192e-01,4.907296443024556920e-01
2.733000000000000096e+00,-3.142800777190208894e-01,4.911282890070834961e-01
2.733999999999999986e+00,-3.137836699279046293e-01,4.915231792618489637e-01
2.734999999999999876e+00,-3.132906702967714341e-01,4.919143164182907535e-01
2.736000000000000210e+00,-3.128011082671996457e-01,4.923017019642320080e-01
2.737000000000000099e+00,-3.123150130309312877e-01,4.926853375206486918e-01
2.737999999999999989e+00,-3.118324135279512133e-01,4.930652248385426484e-01
2.738999999999999879e+00,-3.113533384446118824e-01,4.934413657958292010e-01
2.740000000000000213e+00,-3.108778162117720179e-01,4.938137623942256971e-01
2.741000000000000103e+00,-3.104058750029932701e-01,4.941824167561682524e-01
2.741999999999999993e+00,-3.099375427327399901e-01,4.945473311217166712e-01
2.742999999999999883e+00,-3.094728470546383448e-01,4.949085078454975584e-01
2.744000000000000217e+00,-3.090118153597522510e-01,4.952659493936456547e-01
2.745000000000000107e+00,-3.085544747748954486e-01,4.956196583407572742e-01
2.745999999999999996e+00,-3.081008521609725492e-01,4.959696373668708302e-01
2.746999999999999886e+00,-3.076509741113576668e-01,4.963158892544479173e-01
2.748000000000000220e+00,-3.072048669503045781e-01,4.966584168853882542e-01
2.749000000000000110e+00,-3.067625567313799206e-01,4.969972232380339694e-01
2.750000000000000000e+00,-3.063240692359323059e-01,4.973323113842201826e-01
2.750999999999999890e+00,-3.058894299715991805e-01,4.976636844863255860e-01
2.752000000000000224e+00,-3.054586641708297856e-01,4.979913457943402899e-01
2.753000000000000114e+00,-3.050317967894580762e-01,4.983152986429659204e-01
2.754000000000000004e+00,-3.046088525052859097e-01,4.986355464487196576e-01
2.754999999999999893e+00,-3.041898557167057593e-01,4.989520927070615341e-01
2.756000000000000227e+00,-3.037748305413632277e-01,4.992649409895590917e-01
2.757000000000000117e+00,-3.033638008148260568e-01,4.995740949410389375e-01
2.758000000000000007e+00,-3.029567900893066490e-01,4.998795582767943113e-01
2.758999999999999897e+00,-3.025538216323975238e-01,5.001813347797936515e-01
2.760000000000000231e+00,-3.021549184258414122e-01,5.004794282979143638e-01
2.761000000000000121e+00,-3.017601031643381559e-01,5.007738427412121718e-01
2.762000000000000011e+00,-3.013693982543617644e-01,5.010645820791904681e-01
2.762999999999999901e+00,-3.009828258130209377e-01,5.013516503381166833e-01
2.764000000000000234e+00,-3.006004076669472891e-01,5.016350515983494240e-01
2.765000000000000124e+00,-3.002221653512057165e-01,5.019147899916982514e-01
2.766000000000000014e+00,-2.998481201082308645e-01,5.021908696987936738e-01
2.766999999999999904e+00,-2.994782928867990579e-01,5.024632949465093201e-01
2.768000000000000238e+00,-2.991127043410256592e-01,5.027320700053850011e-01
2.769000000000000128e+00,-2.987513748293786353e-01,5.029971991870834103e-01
2.770000000000000018e+00,-2.983943244137382544e-01,5.032586868418875703e-01
2.770999999999999908e+00,-2.980415728584643320e-01,5.035165373562023872e-01
2.772000000000000242e+00,-2.976931396295036114e-01,5.037707551501072745e-01
2.773000000000000131e+00,-2.973490438935141866e-01,5.040213446749168824e-01
2.774000000000000021e+00,-2.970093045170230650e-01,5.042683104107885672e-01
2.774999999999999911e+00,-2.966739400656036585e-01,5.045116568643421839e-01
2.776000000000000245e+00,-2.963429688030804754e-01,5.047513885663226230e-01
2.777000000000000135e+00,-2.960164086907642877e-01,5.049875100692887697e-01
2.778000000000000025e+00,-2.956942773866983454e-01,5.052200259453208941e-01
2.778999999999999915e+00,-2.953765922449529402e-01,5.054489407837868820e-01
2.780000000000000249e+00,-2.950633703149133091e-01,5.056742591890991401e-01
2.781000000000000139e+00,-2.947546283406231038e-01,5.058959857785428893e-01
2.782000000000000028e+00,-2.944503827601281376e-01,5.061141251801101193e-01
2.782999999999999918e+00,-2.941506497048583801e-01,5.063286820303767310e-01
2.784000000000000252e+00,-2.938554449990277706e-01,5.065396609724055477e-01
2.785000000000000142e+00,-2.935647841590556251e-01,5.067470666536915136e-01
2.786000000000000032e+00,-2.932786823930156328e-01,5.069509037241231031e-01
2.786999999999999922e+00,-2.929971546001089444e-01,5.071511768340014603e-01
2.788000000000000256e+00,-2.927202153701501386e-01,5.073478906320701975e-01
2.789000000000000146e+00,-2.924478789830899927e-01,5.075410497635888252e-01
2.790000000000000036e+00,-2.921801594085475240e-01,5.077306588684447064e-01
2.790999999999999925e+00,-2.919170703053728944e-01,5.079167225792863283e-01
2.792000000000000259e+00,-2.916586250212290787e-01,5.080992455197135271e-01
2.793000000000000149e+00,-2.914048365921905748e-01,5.082782323024678250e-01
2.794000000000000039e+00,-2.911557177423754750e-01,5.084536875276972623e-01
2.794999999999999929e+00,-2.909112808835865316e-01,5.086256157812301115e-01
2.796000000000000263e+00,-2.906715381149770905e-01,5.087940216328898924e-01
2.797000000000000153e+00,-2.904365012227433374e-01,5.089589096348554609e-01
2.798000000000000043e+00,-2.902061816798296445e-01,5.091202843200448580e-01
2.798999999999999932e+00,-2.899805906456560112e-01,5.092781502005400140e-01
2.800000000000000266e+00,-2.897597389658721490e-01,5.094325117660554181e-01
2.801000000000000156e+00,-2.895436371721228364e-01,5.095833734824302130e-01
2.802000000000000046e+00,-2.893322954818354775e-01,5.097307397901673642e-01
2.802999999999999936e+00,-2.891257237980340289e-01,5.098746151030036922e-01
2.804000000000000270e+00,-2.889239317091631398e-01,5.100150038065274227e-01
2.805000000000000160e+00,-2.887269284889334431e-01,5.101519102568129460e-01
2.806000000000000050e+00,-2.885347230961959886e-01,5.102853387791180806e-01
2.806999999999999940e+00,-2.883473241748190086e-01,5.104152936665966589e-01
2.808000000000000274e+00,-2.881647400535996550e-01,5.105417791790708426e-01
2.809000000000000163e+00,-2.879869787461815656e-01,5.106647995418185371e-01
2.810000000000000053e+00,-2.878140479509956884e-01,5.107843589444130972e-01
2.810999999999999943e+00,-2.876459550512276975e-01,5.109004615396030013e-01
2.812000000000000277e+00,-2.874827071147847413e-01,5.110131114422202803e-01
2.813000000000000167e+00,-2.873243108943028257e-01,5.111223127281339096e-01
2.814000000000000057e+00,-2.871707728271490900e-01,5.112280694332377307e-01
2.814999999999999947e+00,-2.870220990354653279e-01,5.113303855524857777e-01
2.815999999999999837e+00,-2.868782953261992952e-01,5.114292650389473671e-01
2.817000000000000171e+00,-2.867393671911924180e-01,5.115247118029279116e-01
2.818000000000000060e+00,-2.866053198072464614e-01,5.116167297111045009e-01
2.818999999999999950e+00,-2.864761580362332749e-01,5.117053225857137733e-01
2.819999999999999840e+00,-2.863518864252054819e-01,5.117904942037682092e-01
2.821000000000000174e+00,-2.862325092065398646e-01,5.118722482963310449e-01
2.822000000000000064e+00,-2.861180302980783630e-01,5.119505885478012885e-01
2.822999999999999954e+00,-2.860084533033065979e-01,5.120255185952679033e-01
2.823999999999999844e+00,-2.859037815115299530e-01,5.120970420278805335e-01
2.825000000000000178e+00,-2.858040178980748580e-01,5.121651623862644165e-01
2.826000000000000068e+00,-2.857091651245128316e-01,5.122298831619868098e-01
2.826999999999999957e+00,-2.856192255388865786e-01,5.122912077970467326e-01
2.827999999999999847e+00,-2.855342011759631760e-01,5.123491396834123357e-01
2.829000000000000181e+00,-2.854540937575006376e-01,5.124036821625937987e-01
2.830000000000000071e+00,-2.853789046925243600e-01,5.124548385252549743e-01
2.830999999999999961e+00,-2.853086350776282698e-01,5.125026120108703287e-01
2.831999999999999851e+00,-2.852432856972860753e-01,5.125470058074064195e-01
2.833000000000000185e+00,-2.851828570241818905e-01,5.125880230510644342e-01
2.834000000000000075e+00,-2.851273492195548487e-01,5.126256668260404936e-01
2.834999999999999964e+00,-2.850767621335540403e-01,5.126599401643322507e-01
2.835999999999999854e+00,-2.850310953056174323e-01,5.126908460455876781e-01
2.837000000000000188e+00,-2.849903479648669968e-01,5.127183873969929362e-01
2.838000000000000078e+00,-2.849545190305036169e-01,5.127425670931854418e-01
2.838999999999999968e+00,-2.849236071122393521e-01,5.127633879562276675e-01
2.839999999999999858e+00,-2.848976105107295931e-01,5.127808527555989260e-01
2.841000000000000192e+00,-2.848765272180187602e-01,5.127949642082316739e-01
2.842000000000000082e+00,-2.848603549180220851e-01,5.128057249785972216e-01
2.842999999999999972e+00,-2.848490909869910714e-01,5.128131376788089835e-01
2.843999999999999861e+00,-2.848427324940215888e-01,5.128172048687832385e-01
2.845000000000000195e+00,-2.848412762015640753e-01,5.128179290564238713e-01
2.846000000000000085e+00,-2.848447185659461756e-01,5.128153126978501897e-01
2.846999999999999975e+00,-2.848530557379185257e-01,5.128093581976591597e-01
2.847999999999999865e+00,-2.848662835632122525e-01,5.128000679092376002e-01
2.849000000000000199e+00,-2.848843975831115150e-01,5.127874441350904755e-01
2.850000000000000089e+00,-2.849073930350339290e-01,5.127714891272148190e-01
2.850999999999999979e+00,-2.849352648531437437e-01,5.127522050875276127e-01
2.851999999999999869e+00,-2.849680076689574681e-01,5.127295941682998848e-01
2.853000000000000203e+00,-2.850056158119810279e-01,5.127036584726478718e-01
2.854000000000000092e+00,-2.850480833103598011e-01,5.126744000550602642e-01
2.854999999999999982e+00,-2.850954038915331501e-01,5.126418209219461009e-01
